HCHO Reading,Location,Current Date,Next Date
8.396109648063693e-05,Jaffna Proper,2019-10-29,2019-10-30
8.396109648063693e-05,"Bibile, Monaragala",2019-10-30,2019-10-31
8.396109648063693e-05,Kurunegala Proper,2019-10-30,2019-10-31
8.396109648063693e-05,Jaffna Proper,2019-10-30,2019-10-31
0.00012595021133679916,"Bibile, Monaragala",2019-10-31,2019-11-01
0.00010635045327944681,Kurunegala Proper,2019-10-31,2019-11-01
0.00010718088428689004,Jaffna Proper,2019-10-31,2019-11-01
7.961665078926478e-05,"Bibile, Monaragala",2019-11-01,2019-11-02
0.00017747683472119077,Kurunegala Proper,2019-11-01,2019-11-02
5.7216170867631034e-05,Jaffna Proper,2019-11-01,2019-11-02
7.301303441877131e-05,"Bibile, Monaragala",2019-11-02,2019-11-03
0.00018861891100717667,Kurunegala Proper,2019-11-02,2019-11-03
0.00018861891100717667,Jaffna Proper,2019-11-02,2019-11-03
0.00012595021133679916,"Bibile, Monaragala",2019-11-03,2019-11-04
0.00012595021133679916,Kurunegala Proper,2019-11-03,2019-11-04
0.00014131334476199899,Jaffna Proper,2019-11-03,2019-11-04
0.00010257676584460414,"Bibile, Monaragala",2019-11-04,2019-11-05
0.00012778779853039966,Kurunegala Proper,2019-11-04,2019-11-05
0.0001790249567583093,Jaffna Proper,2019-11-04,2019-11-05
5.952412593517619e-05,"Bibile, Monaragala",2019-11-05,2019-11-06
0.00018437180091659106,Kurunegala Proper,2019-11-05,2019-11-06
0.00011824743820870391,Jaffna Proper,2019-11-05,2019-11-06
0.00012445648486210378,"Bibile, Monaragala",2019-11-06,2019-11-07
0.00020564283486693404,Kurunegala Proper,2019-11-06,2019-11-07
0.00012595021133679916,Jaffna Proper,2019-11-06,2019-11-07
0.00011373549256253825,"Bibile, Monaragala",2019-11-07,2019-11-08
0.00019419134700781308,Kurunegala Proper,2019-11-07,2019-11-08
0.00010849603871044,Jaffna Proper,2019-11-07,2019-11-08
0.00010849603871044,"Bibile, Monaragala",2019-11-08,2019-11-09
7.824492713224594e-05,Kurunegala Proper,2019-11-08,2019-11-09
7.939661009261529e-05,Jaffna Proper,2019-11-08,2019-11-09
7.939661009261529e-05,"Bibile, Monaragala",2019-11-09,2019-11-10
8.715247531654315e-05,Kurunegala Proper,2019-11-09,2019-11-10
9.628330175365472e-05,Jaffna Proper,2019-11-09,2019-11-10
9.628330175365472e-05,"Bibile, Monaragala",2019-11-10,2019-11-11
0.00025394449459648923,Kurunegala Proper,2019-11-10,2019-11-11
0.00014895473223943304,Jaffna Proper,2019-11-10,2019-11-11
7.8603618761754e-05,"Bibile, Monaragala",2019-11-11,2019-11-12
0.00020419400197078965,Kurunegala Proper,2019-11-11,2019-11-12
0.00011453543759011834,Jaffna Proper,2019-11-11,2019-11-12
0.00012595021133679916,"Bibile, Monaragala",2019-11-12,2019-11-13
0.00021657506687333526,Kurunegala Proper,2019-11-12,2019-11-13
3.6278545344620184e-05,Jaffna Proper,2019-11-12,2019-11-13
9.017052121765264e-05,"Bibile, Monaragala",2019-11-13,2019-11-14
6.125360635138347e-05,Kurunegala Proper,2019-11-13,2019-11-14
7.457968681128611e-05,Jaffna Proper,2019-11-13,2019-11-14
4.494364215642581e-05,"Bibile, Monaragala",2019-11-14,2019-11-15
6.395247983865537e-05,Kurunegala Proper,2019-11-14,2019-11-15
5.2863632863093296e-05,Jaffna Proper,2019-11-14,2019-11-15
0.00012595021133679916,"Bibile, Monaragala",2019-11-15,2019-11-16
8.065719083391174e-05,Kurunegala Proper,2019-11-15,2019-11-16
8.390173002226025e-05,Jaffna Proper,2019-11-15,2019-11-16
7.223729487439374e-05,"Bibile, Monaragala",2019-11-16,2019-11-17
7.223729487439374e-05,Kurunegala Proper,2019-11-16,2019-11-17
7.534675357162468e-05,Jaffna Proper,2019-11-16,2019-11-17
3.7091107515152544e-05,"Bibile, Monaragala",2019-11-17,2019-11-18
8.94978263108342e-05,Kurunegala Proper,2019-11-17,2019-11-18
2.8477109624470544e-05,Jaffna Proper,2019-11-17,2019-11-18
0.00011030877454374455,"Bibile, Monaragala",2019-11-18,2019-11-19
0.0001560172117360029,Kurunegala Proper,2019-11-18,2019-11-19
7.983760829334896e-05,Jaffna Proper,2019-11-18,2019-11-19
0.00012595021133679916,"Bibile, Monaragala",2019-11-19,2019-11-20
0.00018968638899855846,Kurunegala Proper,2019-11-19,2019-11-20
0.00012595021133679916,Jaffna Proper,2019-11-19,2019-11-20
0.00012595021133679916,"Bibile, Monaragala",2019-11-20,2019-11-21
3.38817601245183e-05,Kurunegala Proper,2019-11-20,2019-11-21
7.283653569244713e-05,Jaffna Proper,2019-11-20,2019-11-21
0.00012595021133679916,"Bibile, Monaragala",2019-11-21,2019-11-22
6.691197564337526e-05,Kurunegala Proper,2019-11-21,2019-11-22
0.00011325899690139011,Jaffna Proper,2019-11-21,2019-11-22
0.00011325899690139011,"Bibile, Monaragala",2019-11-22,2019-11-23
0.00011325899690139011,Kurunegala Proper,2019-11-22,2019-11-23
0.00011325899690139011,Jaffna Proper,2019-11-22,2019-11-23
6.720660393144884e-05,"Bibile, Monaragala",2019-11-23,2019-11-24
6.720660393144884e-05,Kurunegala Proper,2019-11-23,2019-11-24
6.720660393144884e-05,Jaffna Proper,2019-11-23,2019-11-24
6.720660393144884e-05,"Bibile, Monaragala",2019-11-24,2019-11-25
9.573606114580974e-05,Kurunegala Proper,2019-11-24,2019-11-25
9.573606114580974e-05,Jaffna Proper,2019-11-24,2019-11-25
9.573606114580974e-05,"Bibile, Monaragala",2019-11-25,2019-11-26
9.573606114580974e-05,Kurunegala Proper,2019-11-25,2019-11-26
0.00012217431959796695,Jaffna Proper,2019-11-25,2019-11-26
0.00012217431959796695,"Bibile, Monaragala",2019-11-26,2019-11-27
0.00012217431959796695,Kurunegala Proper,2019-11-26,2019-11-27
8.127656231572079e-05,Jaffna Proper,2019-11-26,2019-11-27
8.127656231572079e-05,"Bibile, Monaragala",2019-11-27,2019-11-28
0.00011884121874388807,Kurunegala Proper,2019-11-27,2019-11-28
8.666479335917291e-05,Jaffna Proper,2019-11-27,2019-11-28
8.666479335917291e-05,"Bibile, Monaragala",2019-11-28,2019-11-29
8.170607593017871e-05,Kurunegala Proper,2019-11-28,2019-11-29
8.170607593017871e-05,Jaffna Proper,2019-11-28,2019-11-29
8.170607593017871e-05,"Bibile, Monaragala",2019-11-29,2019-11-30
8.170607593017871e-05,Kurunegala Proper,2019-11-29,2019-11-30
8.170607593017871e-05,Jaffna Proper,2019-11-29,2019-11-30
0.00016382550125342436,"Bibile, Monaragala",2019-11-30,2019-12-01
0.00016382550125342436,Kurunegala Proper,2019-11-30,2019-12-01
0.00016382550125342436,Jaffna Proper,2019-11-30,2019-12-01
0.00016382550125342436,"Bibile, Monaragala",2019-12-01,2019-12-02
0.0002465931135161188,Kurunegala Proper,2019-12-01,2019-12-02
0.00013338580041595102,Jaffna Proper,2019-12-01,2019-12-02
0.00013338580041595102,"Bibile, Monaragala",2019-12-02,2019-12-03
6.549829483625705e-05,Kurunegala Proper,2019-12-02,2019-12-03
6.549829483625705e-05,Jaffna Proper,2019-12-02,2019-12-03
6.549829483625705e-05,"Bibile, Monaragala",2019-12-03,2019-12-04
0.00014737693373089353,Kurunegala Proper,2019-12-03,2019-12-04
0.00012595021133679916,Jaffna Proper,2019-12-03,2019-12-04
0.00012595021133679916,"Bibile, Monaragala",2019-12-04,2019-12-05
9.558982376789902e-05,Kurunegala Proper,2019-12-04,2019-12-05
9.558982376789902e-05,Jaffna Proper,2019-12-04,2019-12-05
9.558982376789902e-05,"Bibile, Monaragala",2019-12-05,2019-12-06
9.558982376789902e-05,Kurunegala Proper,2019-12-05,2019-12-06
4.527902726942165e-05,Jaffna Proper,2019-12-05,2019-12-06
4.527902726942165e-05,"Bibile, Monaragala",2019-12-06,2019-12-07
8.37378805377434e-05,Kurunegala Proper,2019-12-06,2019-12-07
8.37378805377434e-05,Jaffna Proper,2019-12-06,2019-12-07
8.37378805377434e-05,"Bibile, Monaragala",2019-12-07,2019-12-08
8.37378805377434e-05,Kurunegala Proper,2019-12-07,2019-12-08
0.00012595021133679916,Jaffna Proper,2019-12-07,2019-12-08
0.00012595021133679916,"Bibile, Monaragala",2019-12-08,2019-12-09
0.00012595021133679916,Kurunegala Proper,2019-12-08,2019-12-09
0.0001609117708556209,Jaffna Proper,2019-12-08,2019-12-09
0.0001609117708556209,"Bibile, Monaragala",2019-12-09,2019-12-10
0.00015719605930578456,Kurunegala Proper,2019-12-09,2019-12-10
0.00015719605930578456,Jaffna Proper,2019-12-09,2019-12-10
0.00015719605930578456,"Bibile, Monaragala",2019-12-10,2019-12-11
0.00012595021133679916,Kurunegala Proper,2019-12-10,2019-12-11
0.00012595021133679916,Jaffna Proper,2019-12-10,2019-12-11
0.00012595021133679916,"Bibile, Monaragala",2019-12-11,2019-12-12
3.0296220898012358e-05,Kurunegala Proper,2019-12-11,2019-12-12
3.0296220898012358e-05,Jaffna Proper,2019-12-11,2019-12-12
1.824442407894158e-05,"Bibile, Monaragala",2019-12-12,2019-12-13
0.0001002804645766393,Kurunegala Proper,2019-12-12,2019-12-13
1.536977340076943e-05,Jaffna Proper,2019-12-12,2019-12-13
0.0001733404594727981,"Bibile, Monaragala",2019-12-13,2019-12-14
0.00016102975591716028,Kurunegala Proper,2019-12-13,2019-12-14
0.00011114538176853009,Jaffna Proper,2019-12-13,2019-12-14
0.00012140412284882155,"Bibile, Monaragala",2019-12-14,2019-12-15
0.00019605495107171713,Kurunegala Proper,2019-12-14,2019-12-15
5.3202027650914066e-05,Jaffna Proper,2019-12-14,2019-12-15
5.3202027650914066e-05,"Bibile, Monaragala",2019-12-15,2019-12-16
0.00011729065213659791,Kurunegala Proper,2019-12-15,2019-12-16
0.00011729065213659791,Jaffna Proper,2019-12-15,2019-12-16
0.00012369245204037004,"Bibile, Monaragala",2019-12-16,2019-12-17
3.628711080527792e-05,Kurunegala Proper,2019-12-16,2019-12-17
5.590905732004465e-05,Jaffna Proper,2019-12-16,2019-12-17
5.590905732004465e-05,"Bibile, Monaragala",2019-12-17,2019-12-18
9.214134444582346e-05,Kurunegala Proper,2019-12-17,2019-12-18
9.214134444582346e-05,Jaffna Proper,2019-12-17,2019-12-18
9.214134444582346e-05,"Bibile, Monaragala",2019-12-18,2019-12-19
6.162059586639167e-05,Kurunegala Proper,2019-12-18,2019-12-19
6.162059586639167e-05,Jaffna Proper,2019-12-18,2019-12-19
6.162059586639167e-05,"Bibile, Monaragala",2019-12-19,2019-12-20
2.8043497225145537e-05,Kurunegala Proper,2019-12-19,2019-12-20
2.8043497225145537e-05,Jaffna Proper,2019-12-19,2019-12-20
2.8043497225145537e-05,"Bibile, Monaragala",2019-12-20,2019-12-21
8.312530864536861e-05,Kurunegala Proper,2019-12-20,2019-12-21
8.312530864536861e-05,Jaffna Proper,2019-12-20,2019-12-21
8.312530864536861e-05,"Bibile, Monaragala",2019-12-21,2019-12-22
4.793732083930929e-05,Kurunegala Proper,2019-12-21,2019-12-22
3.7214409051469475e-05,Jaffna Proper,2019-12-21,2019-12-22
3.7214409051469475e-05,"Bibile, Monaragala",2019-12-22,2019-12-23
0.00012595021133679916,Kurunegala Proper,2019-12-22,2019-12-23
0.00012595021133679916,Jaffna Proper,2019-12-22,2019-12-23
2.2194257638252324e-05,"Bibile, Monaragala",2019-12-23,2019-12-24
7.627636617631086e-05,Kurunegala Proper,2019-12-23,2019-12-24
7.627636617631086e-05,Jaffna Proper,2019-12-23,2019-12-24
2.1176527417353892e-05,"Bibile, Monaragala",2019-12-24,2019-12-25
0.00010720197774631121,Kurunegala Proper,2019-12-24,2019-12-25
3.100287305535599e-05,Jaffna Proper,2019-12-24,2019-12-25
0.00015558132328772275,"Bibile, Monaragala",2019-12-25,2019-12-26
0.00015558132328772275,Kurunegala Proper,2019-12-25,2019-12-26
0.00015558132328772275,Jaffna Proper,2019-12-25,2019-12-26
9.045389003546797e-05,"Bibile, Monaragala",2019-12-26,2019-12-27
9.045389003546797e-05,Kurunegala Proper,2019-12-26,2019-12-27
4.768726648762822e-05,Jaffna Proper,2019-12-26,2019-12-27
6.64940718992127e-05,"Bibile, Monaragala",2019-12-27,2019-12-28
0.00016427428743377297,Kurunegala Proper,2019-12-27,2019-12-28
7.22078645114703e-05,Jaffna Proper,2019-12-27,2019-12-28
8.053915245153277e-05,"Bibile, Monaragala",2019-12-28,2019-12-29
0.00018058445884225794,Kurunegala Proper,2019-12-28,2019-12-29
0.00012595021133679916,Jaffna Proper,2019-12-28,2019-12-29
0.00012595021133679916,"Bibile, Monaragala",2019-12-29,2019-12-30
0.00010387610185203908,Kurunegala Proper,2019-12-29,2019-12-30
5.944276932800953e-05,Jaffna Proper,2019-12-29,2019-12-30
5.587984313944631e-05,"Bibile, Monaragala",2019-12-30,2019-12-31
2.6467721812277354e-05,Kurunegala Proper,2019-12-30,2019-12-31
0.00015032280781981046,Jaffna Proper,2019-12-30,2019-12-31
0.00012595021133679916,"Bibile, Monaragala",2019-12-31,2020-01-01
0.00018072472389511402,Kurunegala Proper,2019-12-31,2020-01-01
3.012889830609655e-05,Jaffna Proper,2019-12-31,2020-01-01
9.034290529466051e-05,"Bibile, Monaragala",2020-01-01,2020-01-02
9.633496020854536e-05,Kurunegala Proper,2020-01-01,2020-01-02
6.07809343831119e-05,Jaffna Proper,2020-01-01,2020-01-02
6.07809343831119e-05,"Bibile, Monaragala",2020-01-02,2020-01-03
0.000112693608105766,Kurunegala Proper,2020-01-02,2020-01-03
3.022036121227345e-05,Jaffna Proper,2020-01-02,2020-01-03
0.00010024575897291112,"Bibile, Monaragala",2020-01-03,2020-01-04
0.00020536456540372837,Kurunegala Proper,2020-01-03,2020-01-04
7.361897991000321e-05,Jaffna Proper,2020-01-03,2020-01-04
3.286016579496975e-05,"Bibile, Monaragala",2020-01-04,2020-01-05
0.0001507927537975754,Kurunegala Proper,2020-01-04,2020-01-05
0.00012355938374313975,Jaffna Proper,2020-01-04,2020-01-05
3.071760518502251e-05,"Bibile, Monaragala",2020-01-05,2020-01-06
0.00012595021133679916,Kurunegala Proper,2020-01-05,2020-01-06
6.968034707922025e-05,Jaffna Proper,2020-01-05,2020-01-06
6.968034707922025e-05,"Bibile, Monaragala",2020-01-06,2020-01-07
0.00011166053570037196,Kurunegala Proper,2020-01-06,2020-01-07
9.119523378491163e-05,Jaffna Proper,2020-01-06,2020-01-07
9.119523378491163e-05,"Bibile, Monaragala",2020-01-07,2020-01-08
7.794366560654974e-05,Kurunegala Proper,2020-01-07,2020-01-08
3.2413331497058004e-05,Jaffna Proper,2020-01-07,2020-01-08
4.286209778128145e-05,"Bibile, Monaragala",2020-01-08,2020-01-09
0.00010768051501942401,Kurunegala Proper,2020-01-08,2020-01-09
5.35320439144841e-05,Jaffna Proper,2020-01-08,2020-01-09
5.750193863655609e-05,"Bibile, Monaragala",2020-01-09,2020-01-10
4.1062830019023464e-05,Kurunegala Proper,2020-01-09,2020-01-10
0.00010504103645616183,Jaffna Proper,2020-01-09,2020-01-10
0.00014467694343247978,"Bibile, Monaragala",2020-01-10,2020-01-11
0.00016119261371428685,Kurunegala Proper,2020-01-10,2020-01-11
7.864959183447392e-05,Jaffna Proper,2020-01-10,2020-01-11
7.864959183447392e-05,"Bibile, Monaragala",2020-01-11,2020-01-12
0.00012595021133679916,Kurunegala Proper,2020-01-11,2020-01-12
6.714492940318377e-05,Jaffna Proper,2020-01-11,2020-01-12
4.9088348810138415e-05,"Bibile, Monaragala",2020-01-12,2020-01-13
1.8748523052763486e-05,Kurunegala Proper,2020-01-12,2020-01-13
3.0441307443055042e-05,Jaffna Proper,2020-01-12,2020-01-13
5.641005532275563e-05,"Bibile, Monaragala",2020-01-13,2020-01-14
0.00014854268588903281,Kurunegala Proper,2020-01-13,2020-01-14
0.00010927727085066708,Jaffna Proper,2020-01-13,2020-01-14
2.0383452845553944e-05,"Bibile, Monaragala",2020-01-14,2020-01-15
0.00017475335171001047,Kurunegala Proper,2020-01-14,2020-01-15
6.410663685856748e-05,Jaffna Proper,2020-01-14,2020-01-15
0.00019584796926695654,"Bibile, Monaragala",2020-01-15,2020-01-16
0.0003007535762718043,Kurunegala Proper,2020-01-15,2020-01-16
0.00014204432575262642,Jaffna Proper,2020-01-15,2020-01-16
0.0002388417701690389,"Bibile, Monaragala",2020-01-16,2020-01-17
0.00013514552230327486,Kurunegala Proper,2020-01-16,2020-01-17
5.739002299971991e-05,Jaffna Proper,2020-01-16,2020-01-17
5.739002299971991e-05,"Bibile, Monaragala",2020-01-17,2020-01-18
5.739002299971991e-05,Kurunegala Proper,2020-01-17,2020-01-18
0.00012595021133679916,Jaffna Proper,2020-01-17,2020-01-18
0.00012595021133679916,"Bibile, Monaragala",2020-01-18,2020-01-19
2.6839902862685936e-05,Kurunegala Proper,2020-01-18,2020-01-19
2.6839902862685936e-05,Jaffna Proper,2020-01-18,2020-01-19
1.5958878447645566e-05,"Bibile, Monaragala",2020-01-19,2020-01-20
0.0001419667766806431,Kurunegala Proper,2020-01-19,2020-01-20
0.00014603684146829478,Jaffna Proper,2020-01-19,2020-01-20
0.00014603684146829478,"Bibile, Monaragala",2020-01-20,2020-01-21
0.00011317158830951286,Kurunegala Proper,2020-01-20,2020-01-21
8.89642730590793e-05,Jaffna Proper,2020-01-20,2020-01-21
0.00012595021133679916,"Bibile, Monaragala",2020-01-21,2020-01-22
0.00017518883616252678,Kurunegala Proper,2020-01-21,2020-01-22
2.802498241682089e-05,Jaffna Proper,2020-01-21,2020-01-22
2.802498241682089e-05,"Bibile, Monaragala",2020-01-22,2020-01-23
7.276936700326589e-05,Kurunegala Proper,2020-01-22,2020-01-23
7.276936700326589e-05,Jaffna Proper,2020-01-22,2020-01-23
0.00012595021133679916,"Bibile, Monaragala",2020-01-23,2020-01-24
0.00012595021133679916,Kurunegala Proper,2020-01-23,2020-01-24
5.8847818889162074e-05,Jaffna Proper,2020-01-23,2020-01-24
7.44683138271029e-05,"Bibile, Monaragala",2020-01-24,2020-01-25
0.0001981369377604726,Kurunegala Proper,2020-01-24,2020-01-25
5.8717714434653554e-05,Jaffna Proper,2020-01-24,2020-01-25
0.00012595021133679916,"Bibile, Monaragala",2020-01-25,2020-01-26
1.7303302644902497e-05,Kurunegala Proper,2020-01-25,2020-01-26
0.00012595021133679916,Jaffna Proper,2020-01-25,2020-01-26
5.19873079894593e-05,"Bibile, Monaragala",2020-01-26,2020-01-27
0.00017569756614218583,Kurunegala Proper,2020-01-26,2020-01-27
0.00010657734629833635,Jaffna Proper,2020-01-26,2020-01-27
0.00010657734629833635,"Bibile, Monaragala",2020-01-27,2020-01-28
0.00013870315179319607,Kurunegala Proper,2020-01-27,2020-01-28
0.00014791765649203214,Jaffna Proper,2020-01-27,2020-01-28
8.374860540961439e-05,"Bibile, Monaragala",2020-01-28,2020-01-29
0.0002198885377213349,Kurunegala Proper,2020-01-28,2020-01-29
2.9533241159607285e-05,Jaffna Proper,2020-01-28,2020-01-29
3.1758298437023246e-05,"Bibile, Monaragala",2020-01-29,2020-01-30
5.969327432907513e-05,Kurunegala Proper,2020-01-29,2020-01-30
3.796049862752424e-05,Jaffna Proper,2020-01-29,2020-01-30
0.00017731670370709355,"Bibile, Monaragala",2020-01-30,2020-01-31
0.00015015519337961667,Kurunegala Proper,2020-01-30,2020-01-31
0.00012455770210896246,Jaffna Proper,2020-01-30,2020-01-31
8.111505017887429e-05,"Bibile, Monaragala",2020-01-31,2020-02-01
0.00022179750417869633,Kurunegala Proper,2020-01-31,2020-02-01
0.00011269708037082276,Jaffna Proper,2020-01-31,2020-02-01
0.00012754566304568076,"Bibile, Monaragala",2020-02-01,2020-02-02
0.00013766473466621614,Kurunegala Proper,2020-02-01,2020-02-02
0.00012595021133679916,Jaffna Proper,2020-02-01,2020-02-02
0.00010456927805185572,"Bibile, Monaragala",2020-02-02,2020-02-03
0.00010917891765454566,Kurunegala Proper,2020-02-02,2020-02-03
9.831765912236986e-05,Jaffna Proper,2020-02-02,2020-02-03
4.360020830063149e-05,"Bibile, Monaragala",2020-02-03,2020-02-04
0.00013869743654150394,Kurunegala Proper,2020-02-03,2020-02-04
7.736079590048673e-05,Jaffna Proper,2020-02-03,2020-02-04
7.736079590048673e-05,"Bibile, Monaragala",2020-02-04,2020-02-05
0.00012595021133679916,Kurunegala Proper,2020-02-04,2020-02-05
2.9988230685762445e-05,Jaffna Proper,2020-02-04,2020-02-05
0.00012595021133679916,"Bibile, Monaragala",2020-02-05,2020-02-06
0.0002222889455135938,Kurunegala Proper,2020-02-05,2020-02-06
8.956994815171178e-05,Jaffna Proper,2020-02-05,2020-02-06
4.093062281698901e-05,"Bibile, Monaragala",2020-02-06,2020-02-07
0.00028711971623830924,Kurunegala Proper,2020-02-06,2020-02-07
8.528782290904746e-05,Jaffna Proper,2020-02-06,2020-02-07
7.834578352812168e-05,"Bibile, Monaragala",2020-02-07,2020-02-08
0.00020096604984333488,Kurunegala Proper,2020-02-07,2020-02-08
9.315894842185801e-05,Jaffna Proper,2020-02-07,2020-02-08
7.095446915914204e-05,"Bibile, Monaragala",2020-02-08,2020-02-09
0.00020767675661505743,Kurunegala Proper,2020-02-08,2020-02-09
0.00013299773084552124,Jaffna Proper,2020-02-08,2020-02-09
8.279895583324826e-05,"Bibile, Monaragala",2020-02-09,2020-02-10
0.00014682967486779765,Kurunegala Proper,2020-02-09,2020-02-10
9.167230343631064e-05,Jaffna Proper,2020-02-09,2020-02-10
3.258561612314903e-05,"Bibile, Monaragala",2020-02-10,2020-02-11
0.00020107111633431876,Kurunegala Proper,2020-02-10,2020-02-11
0.00011252733319975018,Jaffna Proper,2020-02-10,2020-02-11
8.469118547655709e-05,"Bibile, Monaragala",2020-02-11,2020-02-12
0.00018989022984420545,Kurunegala Proper,2020-02-11,2020-02-12
0.00010356180112633628,Jaffna Proper,2020-02-11,2020-02-12
0.00010356180112633628,"Bibile, Monaragala",2020-02-12,2020-02-13
6.440133732753425e-05,Kurunegala Proper,2020-02-12,2020-02-13
6.440133732753425e-05,Jaffna Proper,2020-02-12,2020-02-13
6.440133732753425e-05,"Bibile, Monaragala",2020-02-13,2020-02-14
7.648226906644275e-05,Kurunegala Proper,2020-02-13,2020-02-14
3.520372026683198e-05,Jaffna Proper,2020-02-13,2020-02-14
3.520372026683198e-05,"Bibile, Monaragala",2020-02-14,2020-02-15
0.00010659810504876077,Kurunegala Proper,2020-02-14,2020-02-15
0.00010621498767204125,Jaffna Proper,2020-02-14,2020-02-15
0.00021921672071774465,"Bibile, Monaragala",2020-02-15,2020-02-16
0.0002655561084769112,Kurunegala Proper,2020-02-15,2020-02-16
0.0001893338994924519,Jaffna Proper,2020-02-15,2020-02-16
0.0001738607243169099,"Bibile, Monaragala",2020-02-16,2020-02-17
0.00016226764836222888,Kurunegala Proper,2020-02-16,2020-02-17
0.00011406964988796386,Jaffna Proper,2020-02-16,2020-02-17
6.738023361729804e-05,"Bibile, Monaragala",2020-02-17,2020-02-18
0.00022633629823219238,Kurunegala Proper,2020-02-17,2020-02-18
0.00012595021133679916,Jaffna Proper,2020-02-17,2020-02-18
7.764632267534397e-05,"Bibile, Monaragala",2020-02-18,2020-02-19
8.459391919798319e-05,Kurunegala Proper,2020-02-18,2020-02-19
1.2907148991958045e-05,Jaffna Proper,2020-02-18,2020-02-19
9.705933981630156e-05,"Bibile, Monaragala",2020-02-19,2020-02-20
0.00011135971300893503,Kurunegala Proper,2020-02-19,2020-02-20
8.332787016719929e-05,Jaffna Proper,2020-02-19,2020-02-20
8.332787016719929e-05,"Bibile, Monaragala",2020-02-20,2020-02-21
0.00020482198768737828,Kurunegala Proper,2020-02-20,2020-02-21
7.274293530834045e-05,Jaffna Proper,2020-02-20,2020-02-21
0.00012595021133679916,"Bibile, Monaragala",2020-02-21,2020-02-22
0.00012595021133679916,Kurunegala Proper,2020-02-21,2020-02-22
7.197227846448283e-05,Jaffna Proper,2020-02-21,2020-02-22
7.197227846448283e-05,"Bibile, Monaragala",2020-02-22,2020-02-23
8.347691265239883e-05,Kurunegala Proper,2020-02-22,2020-02-23
8.347691265239883e-05,Jaffna Proper,2020-02-22,2020-02-23
8.347691265239883e-05,"Bibile, Monaragala",2020-02-23,2020-02-24
0.00018635163075747554,Kurunegala Proper,2020-02-23,2020-02-24
0.00018635163075747554,Jaffna Proper,2020-02-23,2020-02-24
2.3705826643229587e-05,"Bibile, Monaragala",2020-02-24,2020-02-25
6.759116487426295e-05,Kurunegala Proper,2020-02-24,2020-02-25
5.757930667226468e-05,Jaffna Proper,2020-02-24,2020-02-25
0.00012595021133679916,"Bibile, Monaragala",2020-02-25,2020-02-26
7.135234672442683e-05,Kurunegala Proper,2020-02-25,2020-02-26
7.725994739420634e-05,Jaffna Proper,2020-02-25,2020-02-26
0.00012595021133679916,"Bibile, Monaragala",2020-02-26,2020-02-27
0.000294980539102595,Kurunegala Proper,2020-02-26,2020-02-27
3.9804097462514446e-05,Jaffna Proper,2020-02-26,2020-02-27
0.00015569201240536577,"Bibile, Monaragala",2020-02-27,2020-02-28
0.00018527849426214346,Kurunegala Proper,2020-02-27,2020-02-28
7.14237709270203e-05,Jaffna Proper,2020-02-27,2020-02-28
7.14237709270203e-05,"Bibile, Monaragala",2020-02-28,2020-02-29
0.00011613462356880908,Kurunegala Proper,2020-02-28,2020-02-29
8.843012933605321e-05,Jaffna Proper,2020-02-28,2020-02-29
8.843012933605321e-05,"Bibile, Monaragala",2020-02-29,2020-03-01
0.00024300953161965157,Kurunegala Proper,2020-02-29,2020-03-01
4.356641756778726e-05,Jaffna Proper,2020-02-29,2020-03-01
0.000132940219053296,"Bibile, Monaragala",2020-03-01,2020-03-02
0.00020737516949108622,Kurunegala Proper,2020-03-01,2020-03-02
2.8814101559467734e-05,Jaffna Proper,2020-03-01,2020-03-02
0.0001293087437320377,"Bibile, Monaragala",2020-03-02,2020-03-03
0.00012595021133679916,Kurunegala Proper,2020-03-02,2020-03-03
0.0001684369345094263,Jaffna Proper,2020-03-02,2020-03-03
0.00018485477578027043,"Bibile, Monaragala",2020-03-03,2020-03-04
0.00017798132175999418,Kurunegala Proper,2020-03-03,2020-03-04
0.000186246855634443,Jaffna Proper,2020-03-03,2020-03-04
0.00018469013369307587,"Bibile, Monaragala",2020-03-04,2020-03-05
0.00012595021133679916,Kurunegala Proper,2020-03-04,2020-03-05
0.000164468259424432,Jaffna Proper,2020-03-04,2020-03-05
0.00012595021133679916,"Bibile, Monaragala",2020-03-05,2020-03-06
0.00012595021133679916,Kurunegala Proper,2020-03-05,2020-03-06
0.00023242298451546338,Jaffna Proper,2020-03-05,2020-03-06
0.00023242298451546338,"Bibile, Monaragala",2020-03-06,2020-03-07
0.00014494518487755551,Kurunegala Proper,2020-03-06,2020-03-07
0.00014494518487755551,Jaffna Proper,2020-03-06,2020-03-07
0.00012595021133679916,"Bibile, Monaragala",2020-03-07,2020-03-08
0.00019516390085029986,Kurunegala Proper,2020-03-07,2020-03-08
7.774251157396505e-05,Jaffna Proper,2020-03-07,2020-03-08
5.330940064654864e-05,"Bibile, Monaragala",2020-03-08,2020-03-09
0.0002944688357918845,Kurunegala Proper,2020-03-08,2020-03-09
0.00010721604928040942,Jaffna Proper,2020-03-08,2020-03-09
6.82279003338169e-05,"Bibile, Monaragala",2020-03-09,2020-03-10
0.00014985650872937343,Kurunegala Proper,2020-03-09,2020-03-10
0.00011035230572951979,Jaffna Proper,2020-03-09,2020-03-10
0.00012480237615771582,"Bibile, Monaragala",2020-03-10,2020-03-11
0.00013915675945886475,Kurunegala Proper,2020-03-10,2020-03-11
9.90231858816019e-05,Jaffna Proper,2020-03-10,2020-03-11
