HCHO_Reading,Next_Date,New_Location,STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
0.0001306101105465639,2020-12-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-11-30,0,84,94.0,78
0.00011185504455629726,2020-12-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-11-30,0,62,70.0,53
0.00011185504455629726,2020-12-02,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-01,0,82,89.0,77
0.00011185504455629726,2020-12-02,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-01,0,60,69.0,51
0.00018959787337418825,2020-12-03,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-02,0,80,83.0,77
0.00018959787337418825,2020-12-03,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-02,0,59,63.0,77
0.00018959787337418825,2020-12-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-03,0,82,87.0,74
2.8697147545678193e-05,2020-12-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-03,1,61,87.0,56
3.9636452885990645e-06,2020-12-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-04,0,80,87.0,76
0.00010435846899611315,2020-12-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-04,0,59,64.0,56
0.0002854040079956077,2020-12-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-05,1,81,81.0,76
6.682676556367445e-05,2020-12-06,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-05,0,60,66.0,54
0.00014346447719669822,2020-12-07,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-06,0,81,87.0,75
5.38102830412897e-05,2020-12-07,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-06,0,61,70.0,53
0.0001896025597799699,2020-12-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-07,0,83,89.0,76
7.595863888521366e-05,2020-12-08,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-07,0,64,72.0,51
0.0002746485650170507,2020-12-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-08,0,82,88.0,77
7.886755895828837e-06,2020-12-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-08,0,61,69.0,55
0.00022328511005167306,2020-12-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-09,0,83,89.0,76
0.0002231214330577451,2020-12-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-09,0,61,69.0,53
0.0003934967004419624,2020-12-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-10,0,82,89.0,78
0.00019711557927134466,2020-12-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-10,0,61,69.0,74
0.0002129514349934719,2020-12-12,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-11,0,83,91.0,75
0.00026800923425236034,2020-12-12,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-11,0,60,70.0,51
0.00026800923425236034,2020-12-13,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-12,0,81,90.0,75
0.000128183078117115,2020-12-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-12,0,59,69.0,50
0.00013003341052278815,2020-12-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-13,0,82,91.0,74
-6.758583905496734e-05,2020-12-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-13,0,58,68.0,45
0.00013471452886399884,2020-12-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-14,0,81,89.0,72
0.0003689670671425611,2020-12-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-14,0,55,71.0,42
0.0002642558670693581,2020-12-16,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-15,0,82,87.0,72
6.401898028405714e-05,2020-12-16,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-15,0,60,70.0,44
0.00022060756321538278,2020-12-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-16,0,82,87.0,77
8.736900134538711e-05,2020-12-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-16,0,59,69.0,46
8.736900134538711e-05,2020-12-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-17,0,82,88.0,76
0.00027716619841166435,2020-12-18,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-17,0,60,71.0,49
0.00021391068667409735,2020-12-19,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-18,0,81,87.0,49
-8.613132454580255e-05,2020-12-19,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-18,0,60,69.0,49
-8.613132454580255e-05,2020-12-20,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-19,0,82,89.0,76
-8.613132454580255e-05,2020-12-20,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-19,0,60,65.0,57
-8.613132454580255e-05,2020-12-21,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-20,0,80,86.0,77
-8.613132454580255e-05,2020-12-21,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-20,0,59,61.0,57
-8.613132454580255e-05,2020-12-22,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-21,0,80,86.0,76
-3.192751512459696e-05,2020-12-22,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-21,1,59,62.0,57
-3.192751512459696e-05,2020-12-23,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-22,0,79,84.0,74
-3.192751512459696e-05,2020-12-23,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-22,0,59,63.0,73
-3.192751512459696e-05,2020-12-24,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-23,0,79,90.0,74
-3.192751512459696e-05,2020-12-24,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-23,0,60,68.0,53
-3.192751512459696e-05,2020-12-25,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-24,4,80,87.0,73
0.00020538035127665158,2020-12-25,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-24,0,60,72.0,73
0.00020538035127665158,2020-12-26,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-25,0,82,91.0,74
0.00012790350727593413,2020-12-26,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-25,0,58,71.0,74
0.00012722333081240932,2020-12-27,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-26,0,81,87.0,74
0.00016223083436213767,2020-12-27,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-26,0,60,64.0,46
0.00016223083436213767,2020-12-28,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-27,0,79,85.0,76
5.870730820802086e-05,2020-12-28,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-27,0,61,66.0,57
0.00010140355405440167,2020-12-29,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-28,0,81,87.0,75
0.0001641161179862313,2020-12-29,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-28,0,61,67.0,57
0.0001641161179862313,2020-12-30,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-29,0,81,84.0,76
2.577250318826315e-05,2020-12-30,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-29,0,63,69.0,75
0.00024307805793645035,2020-12-31,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-30,4,81,89.0,75
0.00013326558693429243,2020-12-31,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-30,0,62,68.0,54
-0.0002275538913316912,2021-01-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2020-12-31,0,79,86.0,75
-0.0002275538913316912,2021-01-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2020-12-31,0,58,61.0,75
-0.0002275538913316912,2021-01-02,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-01,0,79,86.0,74
0.00031065681611685826,2021-01-02,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-01,0,59,65.0,53
0.00031065681611685826,2021-01-03,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-02,0,82,88.0,75
0.00031065681611685826,2021-01-03,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-02,0,60,68.0,56
0.00010562321705241699,2021-01-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-03,0,81,86.0,77
0.00010562321705241699,2021-01-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-03,0,60,62.0,57
0.0002369831877015258,2021-01-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-04,0,80,87.0,58
7.407614588947896e-05,2021-01-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-04,0,60,66.0,58
-0.00015060267464114138,2021-01-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-05,0,79,83.0,75
0.0002104229869099721,2021-01-06,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-05,0,63,89.0,54
0.00015140760360911012,2021-01-07,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-06,0,80,87.0,74
0.00018982652430122405,2021-01-07,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-06,0,61,69.0,54
0.00018982652430122405,2021-01-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-07,0,82,87.0,75
-9.530893663843814e-05,2021-01-08,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-07,0,60,70.0,75
0.0002692413319713535,2021-01-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-08,0,81,86.0,76
0.0002692413319713535,2021-01-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-08,0,61,69.0,53
0.0002692413319713535,2021-01-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-09,0,78,80.0,55
0.0002692413319713535,2021-01-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-09,0,58,62.0,55
0.0002692413319713535,2021-01-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-10,0,79,87.0,75
0.0002692413319713535,2021-01-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-10,0,59,62.0,55
0.0002692413319713535,2021-01-12,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-11,0,80,84.0,75
0.00013065780612642915,2021-01-12,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-11,0,61,65.0,58
0.00013065780612642915,2021-01-13,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-12,0,80,87.0,76
0.00013065780612642915,2021-01-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-12,0,60,63.0,54
0.00013065780612642915,2021-01-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-13,0,78,81.0,76
0.00013065780612642915,2021-01-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-13,0,60,65.0,58
0.00013065780612642915,2021-01-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-14,1,80,87.0,75
1.9768748819264147e-06,2021-01-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-14,0,60,65.0,55
1.9768748819264147e-06,2021-01-16,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-15,0,80,86.0,75
1.9768748819264147e-06,2021-01-16,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-15,0,59,66.0,75
-2.814097830969805e-05,2021-01-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-16,0,80,84.0,75
-2.814097830969805e-05,2021-01-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-16,0,59,67.0,54
-2.814097830969805e-05,2021-01-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-17,0,81,88.0,74
-2.814097830969805e-05,2021-01-18,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-17,0,59,70.0,74
-6.800550885402525e-05,2021-01-19,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-18,0,79,86.0,74
-6.800550885402525e-05,2021-01-19,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-18,0,60,65.0,51
0.00017851793261510905,2021-01-20,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-19,0,81,86.0,75
0.00010326934072173074,2021-01-20,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-19,0,61,69.0,51
0.00010326934072173074,2021-01-21,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-20,0,82,88.0,74
0.00010681257853560756,2021-01-21,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-20,0,62,70.0,56
0.00020518380408967676,2021-01-22,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-21,0,83,88.0,77
0.00018693018877656044,2021-01-22,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-21,0,61,88.0,77
0.00021405838993063958,2021-01-23,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-22,0,83,88.0,77
0.00010615799946838706,2021-01-23,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-22,0,59,69.0,48
0.0001862861907533469,2021-01-24,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-23,0,84,92.0,76
0.00013544043517797505,2021-01-24,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-23,0,57,66.0,47
0.00013544043517797505,2021-01-25,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-24,0,82,90.0,73
0.00016885532766257904,2021-01-25,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-24,0,61,70.0,49
0.00031747377618621564,2021-01-26,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-25,0,82,89.0,74
1.0221516709139655e-05,2021-01-26,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-25,0,59,71.0,44
0.0001746427192303254,2021-01-27,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-26,0,82,89.0,72
0.00013430157338416426,2021-01-27,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-26,0,60,89.0,48
0.00024166428179958486,2021-01-28,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-27,0,82,90.0,73
0.00012242384308616203,2021-01-28,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-27,0,57,67.0,47
0.0004977647487152561,2021-01-29,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-28,0,82,92.0,75
0.00010886811058399029,2021-01-29,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-28,0,61,68.0,49
0.00010886811058399029,2021-01-30,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-29,0,82,89.0,76
0.00028148341818867365,2021-01-30,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-29,0,59,63.0,76
0.00028148341818867365,2021-01-31,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-30,0,80,90.0,76
0.00024370344036558716,2021-01-31,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-30,0,61,71.0,53
0.00024370344036558716,2021-02-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-01-31,0,79,89.0,75
-4.071811077386823e-05,2021-02-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-01-31,0,60,66.0,55
-4.071811077386823e-05,2021-02-02,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-01,0,82,90.0,74
5.148009249658708e-05,2021-02-02,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-01,0,59,63.0,56
0.0001380282355278192,2021-02-03,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-02,0,81,90.0,76
5.336279870397221e-05,2021-02-03,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-02,0,58,65.0,55
5.336279870397221e-05,2021-02-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-03,0,82,89.0,76
0.00019153028799780947,2021-02-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-03,0,58,62.0,76
0.00019153028799780947,2021-02-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-04,0,82,91.0,49
0.00012441741492702038,2021-02-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-04,0,59,68.0,49
0.00012441741492702038,2021-02-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-05,0,82,90.0,73
0.00018917085232887404,2021-02-06,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-05,0,60,70.0,52
0.00018917085232887404,2021-02-07,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-06,0,80,90.0,74
0.00018917085232887404,2021-02-07,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-06,0,59,66.0,52
0.00017212413602159368,2021-02-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-07,0,83,90.0,76
0.00017212413602159368,2021-02-08,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-07,0,59,68.0,54
3.277584362007702e-06,2021-02-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-08,0,82,85.0,77
1.1895181311354812e-05,2021-02-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-08,0,58,65.0,52
0.00023601499431558518,2021-02-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-09,0,81,92.0,75
0.0001469255913887114,2021-02-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-09,0,55,69.0,45
0.00024592325094002467,2021-02-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-10,0,80,89.0,74
0.0001820398240950818,2021-02-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-10,0,59,84.0,46
0.00031195545302257235,2021-02-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-13,0,80,90.0,67
0.00011472185658134381,2021-02-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-13,0,60,71.0,74
0.0002835153994791087,2021-02-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-14,0,82,89.0,75
0.00020506358397553843,2021-02-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-14,0,61,69.0,54
0.00020506358397553843,2021-02-16,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-15,0,83,92.0,75
0.0001042085061480339,2021-02-16,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-15,0,60,72.0,49
0.00020555070700576758,2021-02-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-16,0,82,87.0,76
0.00019723945791921553,2021-02-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-16,0,60,71.0,47
0.00039002192668680596,2021-02-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-17,0,82,86.0,75
0.00013599283673854836,2021-02-18,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-17,0,60,71.0,49
0.0003264424821823476,2021-02-19,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-18,0,83,86.0,76
0.00015091408287477227,2021-02-19,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-18,0,59,72.0,47
0.00015091408287477227,2021-02-20,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-19,0,83,89.0,75
0.00017093583488459537,2021-02-20,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-19,0,62,95.0,46
0.00022770189621648128,2021-02-23,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-22,0,81,91.0,75
-4.984404473979002e-06,2021-02-23,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-22,0,61,69.0,49
0.00015895497990362447,2021-02-24,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-23,1,83,92.0,75
6.949462057990891e-05,2021-02-24,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-23,0,60,71.0,51
0.00011521431348600529,2021-02-25,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-24,0,83,89.0,77
0.00012882484436640436,2021-02-25,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-24,0,59,72.0,49
0.00023258987082133857,2021-02-26,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-25,0,82,89.0,77
-6.370132930424013e-05,2021-02-26,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-25,0,59,72.0,46
0.00022899779220138296,2021-02-27,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-26,0,82,89.0,76
0.00010588179139451371,2021-02-27,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-26,0,60,75.0,47
0.00019203815437070964,2021-02-28,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-27,0,81,88.0,74
0.00019294823879416808,2021-02-28,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-27,0,62,75.0,45
0.0002025289533110259,2021-03-01,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-02-28,0,83,89.0,74
0.00021826762370541692,2021-03-01,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-02-28,0,62,73.0,45
8.974775815940257e-05,2021-03-02,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-01,0,82,89.0,77
4.993875692866424e-05,2021-03-02,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-01,0,58,72.0,45
0.00043641582796911455,2021-03-03,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-02,0,82,88.0,73
6.669064590931174e-06,2021-03-03,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-02,0,56,70.0,42
0.00020431968536316147,2021-03-04,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-03,0,82,89.0,73
8.892517616661547e-05,2021-03-04,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-03,0,56,69.0,43
0.0003839609401357379,2021-03-05,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-04,0,83,89.0,76
0.0001098576512754548,2021-03-05,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-04,0,59,72.0,45
0.000340619996168998,2021-03-06,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-05,0,83,90.0,76
0.0003904318930223298,2021-03-06,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-05,0,61,70.0,48
0.0003904318930223298,2021-03-07,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-06,0,80,89.0,76
0.00015201404506111238,2021-03-07,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-06,0,60,74.0,52
0.00015201404506111238,2021-03-08,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-07,0,82,88.0,74
0.00011324692096010606,2021-03-08,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-07,0,62,73.0,51
0.00011135850375333045,2021-03-09,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-08,0,80,90.0,79
0.00023715284624550541,2021-03-09,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-08,0,62,90.0,57
0.00023715284624550541,2021-03-10,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-09,0,81,87.0,73
2.901746763974157e-05,2021-03-10,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-09,0,62,72.0,48
0.00016903455187588986,2021-03-11,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-10,0,80,89.0,75
0.00021058634332480524,2021-03-11,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-10,0,60,66.0,55
0.00021058634332480524,2021-03-12,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-11,0,79,87.0,73
0.00020235472743102811,2021-03-12,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-11,0,58,65.0,54
0.00020235472743102811,2021-03-13,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-12,0,83,91.0,74
-4.841518221135413e-06,2021-03-13,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-12,0,61,68.0,55
0.00014094891291175716,2021-03-14,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-13,0,83,89.0,76
-2.5482854726074488e-05,2021-03-14,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-13,0,62,70.0,55
0.00021794020987743403,2021-03-15,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-14,0,82,89.0,76
-2.3696949596154688e-05,2021-03-15,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-14,0,61,69.0,54
0.00024264382654747024,2021-03-16,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-15,0,84,91.0,76
9.057991938279365e-05,2021-03-16,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-15,0,62,69.0,54
0.00026160085642596125,2021-03-17,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-16,0,83,89.0,78
5.105386298132563e-05,2021-03-17,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-16,0,62,69.0,56
0.0002512875576035589,2021-03-18,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-17,0,83,90.0,77
7.561145937623848e-05,2021-03-18,"NUWARA ELIYA, CE",CE000434730,6.967,80.767,1880.0,2021-03-17,0,61,70.0,77
0.00021784420682292312,2021-03-19,"COLOMBO, CE",CEM00043466,6.9,79.867,7.0,2021-03-18,0,83,90.0,75
